Time,M1_PWM,M2_PWM,M3_PWM,M4_PWM,Roll,Pitch,Yaw,PosX,PosY,Altitude
3.87,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.88,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.89,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.9,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.91,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.92,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.93,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.94,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.95,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.96,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.97,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.98,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
3.99,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.01,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.02,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.03,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.04,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.05,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.06,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.07,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.08,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.09,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.1,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.11,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.12,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.13,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.14,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.15,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.16,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.17,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.18,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.19,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.2,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.21,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.22,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.23,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.24,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.25,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.26,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.27,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.28,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.29,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.3,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.31,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.32,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.33,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.34,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.35,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.36,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.37,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.38,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.39,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.4,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.41,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.42,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.43,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.44,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.45,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.46,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.47,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.48,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.49,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.5,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.51,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.52,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.53,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.54,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.55,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.56,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.57,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.58,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.59,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.6,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.61,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.62,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.63,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.64,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.65,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.66,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.67,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.68,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.69,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.7,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.71,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.72,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.73,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.74,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.75,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.76,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.77,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.78,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.79,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.8,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.81,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.82,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.83,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.84,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.85,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.86,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.87,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.88,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.89,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.9,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.91,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.92,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.93,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.94,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.95,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.96,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.97,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.98,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
4.99,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.01,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.02,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.03,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.04,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.05,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.06,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.07,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.08,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.09,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.1,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.11,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.12,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.13,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.14,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.15,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.16,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.17,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.18,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.19,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.2,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.21,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.22,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.23,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.24,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.25,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.26,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.27,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.28,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.29,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.3,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.31,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.32,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.33,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.34,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.35,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.36,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.37,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.38,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.39,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.4,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.41,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.42,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.43,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.44,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.45,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.46,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.47,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.48,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.49,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.5,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.51,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.52,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.53,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.54,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.55,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.56,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.57,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.58,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.59,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.6,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.61,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.62,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.63,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.64,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.65,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.66,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.67,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.68,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.69,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.7,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.71,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.72,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.73,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.74,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.75,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.76,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.77,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.78,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.79,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.8,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.81,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.82,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.83,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.84,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.85,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.86,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.87,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.88,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.89,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.9,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.91,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.92,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.93,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.94,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.95,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.96,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.97,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.98,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
5.99,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.01,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.02,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.03,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.04,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.05,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.06,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.07,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.08,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.09,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.1,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.11,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.12,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.13,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.14,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.15,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.16,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.17,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.18,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.19,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.2,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.21,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.22,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.23,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.24,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.25,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.26,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.27,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.28,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.29,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.3,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.31,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.32,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.33,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.34,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.35,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.36,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.37,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.38,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.39,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.4,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.41,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.42,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.43,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.44,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.45,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.46,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.47,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.48,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.49,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.5,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.51,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.52,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.53,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.54,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.55,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.56,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.57,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.58,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.59,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.6,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.61,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.62,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.63,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.64,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.65,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.66,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.67,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.68,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.69,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.7,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.71,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.72,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.73,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.74,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.75,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.76,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.77,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.78,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.79,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.8,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.81,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.82,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.83,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.84,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.85,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.86,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.87,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.88,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.89,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.9,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.91,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.92,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.93,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.94,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.95,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.96,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.97,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.98,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
6.99,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.01,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.02,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.03,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.04,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.05,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.06,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.07,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.08,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.09,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.1,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.11,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.12,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.13,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.14,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.15,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.16,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.17,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.18,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.19,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.2,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.21,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.22,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.23,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.24,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.25,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.26,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.27,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.28,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.29,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.3,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.31,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.32,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.33,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.34,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.35,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.36,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.37,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.38,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.39,0,0,0,0,0,0,0.036,0.32436,-0.27779,-0.005
7.4,0,0,0,0,0,0,0.036,0.32436,-0.27779,0
7.41,0,0,0,0,0,0,0.036,0.32436,-0.27779,0
7.42,0,0,0,0,0,0,0.036,0.32436,-0.27779,0
7.43,0,0,0,0,0,0,0.036,0.32436,-0.27779,0
7.44,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.005
7.45,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.005
7.46,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.011
7.47,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.011
7.48,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.013
7.49,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.013
7.5,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.018
7.51,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.018
7.52,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.024
7.53,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.029
7.54,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.029
7.55,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.032
7.56,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.037
7.57,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.042
7.58,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.048
7.59,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.053
7.6,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.055
7.61,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.061
7.62,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.066
7.63,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.071
7.64,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.074
7.65,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.079
7.66,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.085
7.67,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.09
7.68,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.098
7.69,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.103
7.7,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.108
7.71,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.116
7.72,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.122
7.73,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.132
7.74,0,0,0,0,0,0,0.036,0.32436,-0.27779,0.137
