time,RR,RL,FR,FL,Battery,SoC,PITCH,ROLL,MC,DNG,TOC,DS,YAW,CONT_EN,P_CONT_EN,ALT_SP,X_FB,Y_FB,X_SP,Y_SP,Disturbance,,,,,BARO_ALT,U_X_FB,U_Y_FB,PITCH_C,ERR_X,ERR_Y,Velocity_y,Pitch_SP,PWM_RR,POS_X_C,POS_Y_C,PWM_FL,PWM_FR,PWM_RL,ROLL_C,YAW_C,ALT_C,EP,time,ANG_KD,ANG_KI,ANG_KP,ALT_KP,ALT_KI,ALT_KD,POS_KP,POS_KI,POS_KD,CMD,LS
541.36,169,169,169,169,10.95851019,0.457551269,0.104431152,0.011352539,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.351270795,2.794737101,0.000156693,-0.349460624,-2.794964026,0,-0.139748201,154,0,-0.01397482,154,154,154,-2.89143E-05,0,0.451562311,-0.001160346,,,,,,,,,,,,
541.37,168,168,169,169,10.96053758,0.45754165,0.095031738,0.011352539,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.351270795,2.794737101,-0.001123633,-0.349460624,-2.794964026,0,-0.139748201,153,0,-0.01397482,154,154,153,-2.89237E-05,0,0.451560294,-0.001055908,,,,,,,,,,,,
541.38,169,169,169,169,10.95848816,0.457532092,0.095031738,0.011352539,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.351270795,2.794737101,0.000129701,-0.349460624,-2.794964026,0,-0.139748201,154,0,-0.01397482,154,154,154,-2.89332E-05,0,0.451558277,-0.001055908,,,,,,,,,,,,
541.39,168,168,169,169,10.96051556,0.457522473,0.081787109,0.010925293,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.351270795,2.794737101,-0.001674438,-0.349460624,-2.794964026,0,-0.139748201,153,0,-0.01397482,154,154,153,2.92579E-05,0,0.45155626,-0.000908746,,,,,,,,,,,,
541.4,169,169,169,169,10.95846613,0.457512914,0.081787109,0.010925293,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.351270795,2.794737101,9.15805E-05,-0.349460624,-2.794964026,0,-0.139748201,154,0,-0.01397482,154,154,154,-2.77173E-05,0,0.451554243,-0.000908746,,,,,,,,,,,,
541.41,168,168,169,169,10.96049352,0.457503295,0.075683594,0.009277344,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,-0.000739788,-0.348908906,-2.785971233,-0.179855855,-0.16627694,153,0,-0.016627694,154,154,153,0.000196762,0,0.451552226,-0.000840929,,,,,,,,,,,,
541.42,169,169,169,169,10.95844409,0.457493737,0.075683594,0.009277344,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,7.40768E-05,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,154,154,-2.29727E-05,0,0.45155021,-0.000840929,,,,,,,,,,,,
541.43,168,168,169,169,10.96047147,0.457484118,0.069580078,0.00769043,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,-0.000757297,-0.348908906,-2.785971233,0,-0.139298562,153,0,-0.013929856,154,154,153,0.000193193,0,0.451548193,-0.000773112,,,,,,,,,,,,
541.44,169,169,169,169,10.95842204,0.45747456,0.069580078,0.00769043,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,5.6563E-05,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,154,154,-1.84018E-05,0,0.451546176,-0.000773112,,,,,,,,,,,,
541.45,168,169,169,169,10.95942963,0.457464941,0.06817627,0.006103516,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,-0.00013461,-0.348908906,-2.785971233,0,-0.139298562,153,0,-0.013929856,154,154,154,0.000197765,0,0.451544159,-0.000757514,,,,,,,,,,,,
541.46,169,169,168,169,10.9594186,0.457455352,0.069885254,0.005340576,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,0.000285424,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,153,154,9.01014E-05,0,0.451542142,-0.000776503,,,,,,,,,,,,
541.47,169,169,168,168,10.96042737,0.457445764,0.073120117,0.004562378,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,0.000498279,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,153,153,154,9.43799E-05,0,0.451540125,-0.000812446,,,,,,,,,,,,
541.48,169,169,169,169,10.95837792,0.457436205,0.073120117,0.004562378,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,6.70252E-05,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,154,154,-9.38364E-06,0,0.451538108,-0.000812446,,,,,,,,,,,,
541.49,169,169,168,168,10.9604053,0.457426586,0.082763672,0.002975464,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,0.001380757,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,153,153,154,0.000206786,0,0.451536092,-0.000919596,,,,,,,,,,,,
541.5,169,169,168,168,10.96039544,0.457417028,0.087524414,0.002197266,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,0.000743539,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,153,153,154,0.000101203,0,0.451534075,-0.000972493,,,,,,,,,,,,
541.51,169,169,169,169,10.95834599,0.457407469,0.087524414,0.002197266,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,0.000108846,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,154,154,-2.55822E-06,0,0.451532058,-0.000972493,,,,,,,,,,,,
541.52,169,169,168,168,10.96037336,0.457397851,0.097106934,-0.000137329,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,0.001414275,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,153,153,154,0.000315465,0,0.451530041,-0.001078966,,,,,,,,,,,,
541.53,169,169,169,169,10.95832391,0.457388292,0.097106934,-0.000137329,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,0.000136687,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,154,154,4.18542E-06,0,0.451528024,-0.001078966,,,,,,,,,,,,
541.54,169,169,168,169,10.95933149,0.457378673,0.098754883,-0.001678467,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,0.000361256,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,153,154,0.000214123,0,0.451526007,-0.001097276,,,,,,,,,,,,
541.55,169,169,169,169,10.95830065,0.457369085,0.097167969,-0.002441406,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,-7.45618E-05,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,154,154,0.000112569,0,0.45152399,-0.001079644,,,,,,,,,,,,
541.56,169,169,169,169,10.95828843,0.457359466,0.095581055,-0.003204346,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,-7.9066E-05,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,154,154,0.000114776,0,0.451521974,-0.001062012,,,,,,,,,,,,
541.57,169,169,169,169,10.95827621,0.457349847,0.094116211,-0.003967285,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,-6.69426E-05,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,154,154,0.000116983,0,0.451519957,-0.001045736,,,,,,,,,,,,
541.58,169,169,169,169,10.95826399,0.457340228,0.094116211,-0.003967285,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,0.000128448,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,154,154,1.52609E-05,0,0.45151794,-0.001045736,,,,,,,,,,,,
541.59,169,169,169,169,10.95825177,0.457330609,0.092529297,-0.004730225,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350713253,2.785744667,-8.76469E-05,-0.348908906,-2.785971233,0,-0.139298562,154,0,-0.013929856,154,154,154,0.000119194,0,0.451515923,-0.001028103,,,,,,,,,,,,
541.6,168,168,169,169,10.96027913,0.45732099,0.087097168,-0.005065918,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350242019,2.776052952,-0.00061596,-0.348443949,-2.776279215,-0.193840368,-0.167890016,153,0,-0.016789002,154,154,153,6.32015E-05,0,0.451513906,-0.000967746,,,,,,,,,,,,
541.61,168,168,169,169,10.96026926,0.457311432,0.080932617,-0.005004883,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350242019,2.776052952,-0.000731355,-0.348443949,-2.776279215,0,-0.138813961,153,0,-0.013881396,154,154,153,1.01322E-05,0,0.451511889,-0.000899251,,,,,,,,,,,,
541.62,169,169,169,169,10.95821979,0.457301873,0.080932617,-0.005004883,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350242019,2.776052952,9.06524E-05,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,154,154,154,1.82744E-05,0,0.451509872,-0.000899251,,,,,,,,,,,,
541.63,168,168,169,169,10.96024715,0.457292254,0.077880859,-0.004974365,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350242019,2.776052952,-0.000324999,-0.348443949,-2.776279215,0,-0.138813961,153,0,-0.013881396,154,154,153,1.41214E-05,0,0.451507856,-0.000865343,,,,,,,,,,,,
541.64,169,169,169,169,10.95819768,0.457282696,0.077880859,-0.004974365,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350242019,2.776052952,8.19673E-05,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,154,154,154,1.81946E-05,0,0.451505839,-0.000865343,,,,,,,,,,,,
541.65,168,168,169,169,10.96022504,0.457273077,0.073364258,-0.004882813,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350242019,2.776052952,-0.000533231,-0.348443949,-2.776279215,0,-0.138813961,153,0,-0.013881396,154,154,153,5.72716E-06,0,0.451503822,-0.000815158,,,,,,,,,,,,
541.66,169,169,168,168,10.96021515,0.457263519,0.075073242,-0.004852295,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350242019,2.776052952,0.000301846,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,153,153,154,1.37811E-05,0,0.451501805,-0.000834147,,,,,,,,,,,,
541.67,169,169,169,169,10.95816568,0.45725396,0.075073242,-0.004852295,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.350242019,2.776052952,7.40438E-05,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,154,154,154,1.78541E-05,0,0.451499788,-0.000834147,,,,,,,,,,,,
541.68,157,157,157,157,10.99774929,0.457244341,0.083129883,-0.004806519,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.350242019,2.776052952,0.001171603,-0.348443949,-2.776279215,0,-0.138813961,144,0,-0.013881396,144,144,144,1.16224E-05,0,0.410312954,-0.000923665,,,,,,,,,,,,
541.69,169,169,168,168,10.96022633,0.457235897,0.083129883,-0.004806519,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.350242019,2.776052952,9.74538E-05,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,153,153,154,1.77299E-05,0,0.451263872,-0.000923665,,,,,,,,,,,,
541.7,169,169,168,168,10.96021639,0.457226339,0.095825195,-0.004760742,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.350242019,2.776052952,0.001826912,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,153,153,154,1.14981E-05,0,0.451261393,-0.001064724,,,,,,,,,,,,
541.71,169,169,168,168,10.96020645,0.457216781,0.100585938,-0.004730225,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.350242019,2.776052952,0.000782804,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,153,153,154,1.34484E-05,0,0.451258914,-0.001117622,,,,,,,,,,,,
541.72,169,169,168,168,10.96019651,0.457207222,0.10534668,-0.004714966,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.350242019,2.776052952,0.000796643,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,153,153,154,1.54428E-05,0,0.451256435,-0.001170519,,,,,,,,,,,,
541.73,169,169,168,168,10.96018656,0.457197664,0.10534668,-0.004714966,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.350242019,2.776052952,0.000161966,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,153,153,154,1.74812E-05,0,0.451253955,-0.001170519,,,,,,,,,,,,
541.74,169,169,168,168,10.96017661,0.457188105,0.109985352,-0.004653931,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.350242019,2.776052952,0.000793946,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,153,153,154,9.1708E-06,0,0.451251476,-0.001222059,,,,,,,,,,,,
541.75,169,169,168,168,10.96016666,0.457178547,0.109985352,-0.004623413,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.350242019,2.776052952,0.000175548,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,153,153,154,1.31555E-05,0,0.451248997,-0.001222059,,,,,,,,,,,,
541.76,169,169,168,168,10.96015671,0.457168989,0.109985352,-0.004623413,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.350242019,2.776052952,0.000175639,-0.348443949,-2.776279215,0,-0.138813961,154,0,-0.013881396,153,153,154,1.72284E-05,0,0.451246518,-0.001222059,,,,,,,,,,,,
541.77,168,168,169,169,10.96014675,0.45715943,0.105224609,-0.004562378,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.350242019,2.776052952,-0.00047279,-0.348443949,-2.776279215,0,-0.138813961,153,0,-0.013881396,154,154,153,8.91786E-06,0,0.451244038,-0.001169162,,,,,,,,,,,,
541.78,168,168,169,169,10.96013679,0.457149872,0.100585938,-0.00453186,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.350242019,2.776052952,-0.000469829,-0.348443949,-2.776279215,0,-0.138813961,153,0,-0.013881396,154,154,153,1.29025E-05,0,0.451241559,-0.001117622,,,,,,,,,,,,
541.79,178,178,179,179,10.92233804,0.457140313,0.094238281,-0.004501343,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-0.00071595,-0.347935964,-2.766669423,-0.192195837,-0.167162847,162,0,-0.016716285,163,163,162,1.28181E-05,0,0.492423897,-0.001047092,,,,,,,,,,,,
541.8,168,168,169,169,10.96007341,0.457129634,0.086425781,-0.004470825,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-0.000933757,-0.347935964,-2.766669423,0,-0.138333471,153,0,-0.013833347,154,154,153,1.27337E-05,0,0.451468483,-0.000960286,,,,,,,,,,,,
541.81,169,169,169,169,10.95802389,0.457120075,0.086425781,-0.004470825,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,0.000107982,-0.347935964,-2.766669423,0,-0.138333471,154,0,-0.013833347,154,154,154,1.68064E-05,0,0.451466466,-0.000960286,,,,,,,,,,,,
541.82,168,168,169,169,10.96005121,0.457110456,0.066101074,-0.004394531,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-0.002660631,-0.347935964,-2.766669423,0,-0.138333471,153,0,-0.013833347,154,154,153,6.41717E-06,0,0.451464449,-0.000734456,,,,,,,,,,,,
541.83,169,169,169,169,10.95800169,0.457100898,0.066101074,-0.004394531,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,4.9385E-05,-0.347935964,-2.766669423,0,-0.138333471,154,0,-0.013833347,154,154,154,1.65934E-05,0,0.451462432,-0.000734456,,,,,,,,,,,,
541.84,168,168,169,169,10.960029,0.457091279,0.041381836,-0.004302979,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-0.00331788,-0.347935964,-2.766669423,0,-0.138333471,153,0,-0.013833347,154,154,153,4.12547E-06,0,0.451460415,-0.000459798,,,,,,,,,,,,
541.85,169,169,169,169,10.95797948,0.457081721,0.041381836,-0.004302979,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-2.19469E-05,-0.347935964,-2.766669423,0,-0.138333471,154,0,-0.013833347,154,154,154,1.63361E-05,0,0.451458398,-0.000459798,,,,,,,,,,,,
541.86,169,169,169,169,10.9579672,0.457072102,0.041381836,-0.004302979,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-2.19124E-05,-0.347935964,-2.766669423,0,-0.138333471,154,0,-0.013833347,154,154,154,1.63397E-05,0,0.451456382,-0.000459798,,,,,,,,,,,,
541.87,168,168,169,169,10.9599945,0.457062483,0.027587891,-0.004241943,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-0.001900926,-0.347935964,-2.766669423,0,-0.138333471,153,0,-0.013833347,154,154,153,8.02889E-06,0,0.451454365,-0.000306532,,,,,,,,,,,,
541.88,169,169,169,169,10.95794498,0.457052924,0.027587891,-0.004241943,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-6.17098E-05,-0.347935964,-2.766669423,0,-0.138333471,154,0,-0.013833347,154,154,154,1.61704E-05,0,0.451452348,-0.000306532,,,,,,,,,,,,
541.89,168,168,169,169,10.95997228,0.457043305,0.020202637,-0.004180908,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-0.001067726,-0.347935964,-2.766669423,0,-0.138333471,153,0,-0.013833347,154,154,153,7.85961E-06,0,0.451450331,-0.000224474,,,,,,,,,,,,
541.9,169,169,169,169,10.95792276,0.457033747,0.020202637,-0.004180908,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-8.30083E-05,-0.347935964,-2.766669423,0,-0.138333471,154,0,-0.013833347,154,154,154,1.60011E-05,0,0.451448314,-0.000224474,,,,,,,,,,,,
541.91,168,168,169,169,10.95995006,0.457024128,0.01159668,-0.004089355,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-0.001255318,-0.347935964,-2.766669423,0,-0.138333471,153,0,-0.013833347,154,154,153,3.53304E-06,0,0.451446297,-0.000128852,,,,,,,,,,,,
541.92,168,168,169,169,10.95994011,0.45701457,0.008666992,-0.004058838,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-0.000506937,-0.347935964,-2.766669423,0,-0.138333471,153,0,-0.013833347,154,154,153,1.15863E-05,0,0.45144428,-9.62999E-05,,,,,,,,,,,,
541.93,169,169,169,169,10.95789058,0.457005011,0.008666992,-0.004058838,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-0.000116305,-0.347935964,-2.766669423,0,-0.138333471,154,0,-0.013833347,154,154,154,1.56587E-05,0,0.451442264,-9.62999E-05,,,,,,,,,,,,
541.94,168,168,169,169,10.95991787,0.456995392,0.00769043,-0.004013062,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-0.000249327,-0.347935964,-2.766669423,0,-0.138333471,153,0,-0.013833347,154,154,153,9.42629E-06,0,0.451440247,-8.54492E-05,,,,,,,,,,,,
541.95,169,169,168,169,10.95888813,0.456985834,0.00958252,-0.003982544,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,0.000138633,-0.347935964,-2.766669423,0,-0.138333471,154,0,-0.013833347,154,153,154,1.1376E-05,0,0.45143823,-0.000106472,,,,,,,,,,,,
541.96,169,169,168,168,10.9598968,0.456976245,0.013000488,-0.003967285,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,0.000351967,-0.347935964,-2.766669423,0,-0.138333471,154,0,-0.013833347,153,153,154,1.33697E-05,0,0.451436213,-0.00014445,,,,,,,,,,,,
541.97,169,169,168,168,10.95988684,0.456966687,0.018005371,-0.003936768,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,0.000578027,-0.347935964,-2.766669423,0,-0.138333471,154,0,-0.013833347,153,153,154,1.12503E-05,0,0.451434196,-0.00020006,,,,,,,,,,,,
541.98,169,169,169,169,10.9578373,0.456957129,0.018005371,-0.003936768,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349727809,2.766443491,-8.92757E-05,-0.347935964,-2.766669423,0,-0.138333471,154,0,-0.013833347,154,154,154,1.53226E-05,0,0.451432179,-0.00020006,,,,,,,,,,,,
541.99,157,157,157,157,10.99742085,0.45694751,0.032714844,-0.003890991,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.349199355,2.756548882,0.001914503,-0.347413918,-2.756774473,-0.197898993,-0.167523573,144,0,-0.016752357,144,144,144,9.09012E-06,0,0.410245345,-0.000363498,,,,,,,,,,,,
542,167,167,167,167,10.9619374,0.456939066,0.032714844,-0.003890991,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.349199355,2.756548882,-4.67332E-05,-0.347413918,-2.756774473,0,-0.137838724,153,0,-0.013783872,153,153,153,1.51969E-05,0,0.451196263,-0.000363498,,,,,,,,,,,,
542.01,169,169,168,168,10.95989016,0.456929568,0.05847168,-0.003051758,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.349199355,2.756548882,0.003461958,-0.347413918,-2.756774473,0,-0.137838724,154,0,-0.013783872,153,153,154,-9.91225E-05,0,0.451193784,-0.000649685,,,,,,,,,,,,
542.02,167,167,167,167,10.96191974,0.45692001,0.05847168,-0.003051758,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.349199355,2.756548882,2.77621E-05,-0.347413918,-2.756774473,0,-0.137838724,153,0,-0.013783872,153,153,153,1.27779E-05,0,0.451191305,-0.000649685,,,,,,,,,,,,
542.03,169,169,168,168,10.95987248,0.456910512,0.069702148,-0.002227783,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.349199355,2.756548882,0.001557655,-0.347413918,-2.756774473,0,-0.137838724,154,0,-0.013783872,153,153,154,-9.94636E-05,0,0.451188826,-0.000774468,,,,,,,,,,,,
542.04,167,167,167,167,10.96190205,0.456900953,0.069702148,-0.002227783,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.349199355,2.756548882,6.03172E-05,-0.347413918,-2.756774473,0,-0.137838724,153,0,-0.013783872,153,153,153,1.04016E-05,0,0.451186347,-0.000774468,,,,,,,,,,,,
542.05,169,169,168,168,10.95985479,0.456891455,0.080932617,-0.001419067,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.349199355,2.756548882,0.001590219,-0.347413918,-2.756774473,0,-0.137838724,154,0,-0.013783872,153,153,154,-9.9762E-05,0,0.451183867,-0.000899251,,,,,,,,,,,,
542.06,167,167,167,167,10.96188435,0.456881897,0.080932617,-0.001419067,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.349199355,2.756548882,9.2891E-05,-0.347413918,-2.756774473,0,-0.137838724,153,0,-0.013783872,153,153,153,8.06796E-06,0,0.451181388,-0.000899251,,,,,,,,,,,,
542.07,169,169,168,168,10.95983709,0.456872399,0.087402344,-0.000595093,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.349199355,2.756548882,0.000974282,-0.347413918,-2.756774473,0,-0.137838724,154,0,-0.013783872,153,153,154,-0.000104175,0,0.451178909,-0.000971137,,,,,,,,,,,,
542.08,167,167,167,167,10.96186664,0.456862841,0.087402344,-0.000595093,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.349199355,2.756548882,0.000111724,-0.347413918,-2.756774473,0,-0.137838724,153,0,-0.013783872,153,153,153,5.68893E-06,0,0.45117643,-0.000971137,,,,,,,,,,,,
542.09,167,167,167,167,10.96185895,0.456853343,0.087402344,-0.000595093,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.028334141,0.349199355,2.756548882,0.000111797,-0.347413918,-2.756774473,0,-0.137838724,153,0,-0.013783872,153,153,153,5.68942E-06,0,0.45117395,-0.000971137,,,,,,,,,,,,
542.1,179,179,178,178,10.92202288,0.456843845,0.093017578,0.000610352,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349199355,2.756548882,0.000876792,-0.347413918,-2.756774473,0,-0.137838724,163,0,-0.013783872,162,162,163,-0.000158519,0,0.492356289,-0.001033529,,,,,,,,,,,,
542.11,169,169,168,168,10.95975817,0.456833165,0.093017578,0.000610352,0,1,1,3,0.037109375,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.023049831,0.349199355,2.756548882,0.000128172,-0.347413918,-2.756774473,0,-0.137838724,154,0,-0.013783872,153,153,154,2.20651E-06,0,0.451400874,-0.001033529,,,,,,,,,,,,
