time,RR,RL,FR,FL,PITCH,ROLL,YAW,U_X_FB,U_Y_FB,BARO_ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.3,168,168,168,168,0.185546875,0.043273926,0.033996582,-0.283804417,-0.173950911,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.31,169,169,168,168,0.202148438,0.038085938,0.033996582,-0.283804417,-0.173950911,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.32,168,168,168,168,0.202148438,0.038085938,0.033996582,-0.283804417,-0.173950911,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.33,169,169,168,168,0.213134766,0.034606934,0.033935547,-0.283804417,-0.173950911,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.34,168,169,168,168,0.21862793,0.032897949,0.033935547,-0.283804417,-0.173950911,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.35,168,168,168,168,0.21862793,0.032897949,0.033935547,-0.283804417,-0.173950911,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.36,168,168,168,168,0.21862793,0.032897949,0.033935547,-0.283804417,-0.173950911,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.37,169,169,168,168,0.230224609,0.027770996,0.033935547,-0.283804417,-0.173950911,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.38,167,170,167,169,0.231567383,0.024414063,0.033935547,-0.298022777,-0.173063755,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.39,170,167,169,167,0.231567383,0.024414063,0.033935547,-0.298022777,-0.173063755,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.4,168,168,168,168,0.231567383,0.024414063,0.033935547,-0.298022777,-0.173063755,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.41,168,168,168,168,0.231567383,0.024414063,0.033935547,-0.298022777,-0.173063755,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.42,168,169,168,168,0.232116699,0.019348145,0.033935547,-0.298022777,-0.173063755,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.43,168,168,168,168,0.232116699,0.019348145,0.033935547,-0.298022777,-0.173063755,5.028334141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.44,178,178,178,178,0.227172852,0.015991211,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.45,168,168,168,168,0.224731445,0.014404297,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.46,168,168,168,168,0.224731445,0.014404297,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.47,168,168,168,169,0.217468262,0.009399414,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.48,168,168,168,168,0.215087891,0.0078125,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.49,168,168,168,168,0.212646484,0.006164551,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.5,168,168,168,168,0.212646484,0.006164551,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.51,168,168,168,168,0.212646484,0.006164551,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.52,168,168,168,168,0.207885742,0.002914429,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.53,168,168,168,168,0.204711914,0.000473022,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.54,168,168,168,168,0.204711914,0.000473022,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.55,168,168,168,168,0.204711914,0.000473022,0.033935547,-0.298022777,-0.173063755,5.023049831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.56,178,178,178,178,0.199951172,-0.003173828,0.033935547,-0.298022777,-0.173063755,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.57,167,170,167,170,0.196777344,-0.005584717,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.58,170,168,169,167,0.196777344,-0.005584717,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.59,168,169,168,168,0.196777344,-0.005584717,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.6,168,169,168,168,0.193725586,-0.007980347,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.61,168,169,168,168,0.193725586,-0.007980347,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.62,168,169,168,168,0.193725586,-0.007980347,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.63,168,168,168,169,0.1875,-0.0131073,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.64,168,169,168,168,0.1875,-0.0131073,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.65,168,169,168,168,0.1875,-0.0131073,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.66,167,168,168,169,0.1640625,-0.027938843,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.67,168,169,168,168,0.1640625,-0.027938843,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.68,168,169,168,168,0.1640625,-0.027938843,0.033935547,-0.310973853,-0.174296379,5.017765045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.69,173,173,174,175,0.138549805,-0.034820557,0.033935547,-0.310973853,-0.174296379,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.7,168,168,168,169,0.128479004,-0.036315918,0.033935547,-0.310973853,-0.174296379,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.71,168,168,169,169,0.106079102,-0.038116455,0.033935547,-0.310973853,-0.174296379,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.72,168,169,168,168,0.106079102,-0.038116455,0.033935547,-0.310973853,-0.174296379,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.73,168,169,168,168,0.106079102,-0.038116455,0.033935547,-0.310973853,-0.174296379,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.74,168,169,168,168,0.106079102,-0.038116455,0.033935547,-0.310973853,-0.174296379,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.75,177,177,179,179,0.06854248,-0.037841797,0.033935547,-0.310973853,-0.174296379,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.76,168,169,168,168,0.06854248,-0.037841797,0.033935547,-0.310973853,-0.174296379,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.77,168,169,168,168,0.06854248,-0.037841797,0.033935547,-0.310973853,-0.174296379,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.78,166,168,169,172,0.032104492,-0.034057617,0.033874512,-0.324252039,-0.17747879,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.79,170,168,169,167,0.032104492,-0.034057617,0.033874512,-0.324252039,-0.17747879,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.8,177,177,179,179,-0.011062622,-0.026763916,0.033813477,-0.324252039,-0.17747879,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.81,168,169,168,168,-0.011062622,-0.026763916,0.033813477,-0.324252039,-0.17747879,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.82,168,167,170,169,-0.044326782,-0.021942139,0.033813477,-0.324252039,-0.17747879,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.83,168,168,168,168,-0.044326782,-0.021942139,0.033813477,-0.324252039,-0.17747879,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.84,177,177,179,179,-0.083709717,-0.023406982,0.033813477,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.85,168,169,169,169,-0.083709717,-0.023406982,0.033813477,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.86,168,169,169,169,-0.083709717,-0.023406982,0.033813477,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.87,167,167,170,170,-0.128372192,-0.02796936,0.033813477,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.88,168,168,169,169,-0.128372192,-0.02796936,0.033813477,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.89,168,168,169,169,-0.128372192,-0.02796936,0.033813477,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.9,167,167,170,170,-0.167007446,-0.031295776,0.033813477,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.91,168,168,169,169,-0.167007446,-0.031295776,0.033813477,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.92,167,168,169,170,-0.195877075,-0.032272339,0.033813477,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.93,168,168,169,169,-0.195877075,-0.032272339,0.033813477,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.94,168,168,169,169,-0.195877075,-0.032272339,0.033813477,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.95,168,168,169,169,-0.202301025,-0.032592773,0.033752441,-0.324252039,-0.17747879,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.96,167,169,168,170,-0.212020874,-0.033554077,0.033752441,-0.336816102,-0.180794001,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.97,170,168,169,167,-0.210586548,-0.034194946,0.033752441,-0.336816102,-0.180794001,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.98,168,168,169,169,-0.210586548,-0.034194946,0.033752441,-0.336816102,-0.180794001,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.99,168,169,169,169,-0.207519531,-0.03453064,0.033752441,-0.336816102,-0.180794001,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,168,168,169,169,-0.207519531,-0.03453064,0.033752441,-0.336816102,-0.180794001,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.01,169,169,168,168,-0.188934326,-0.030792236,0.033813477,-0.336816102,-0.180794001,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.02,168,168,169,169,-0.188934326,-0.030792236,0.033813477,-0.336816102,-0.180794001,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.03,168,168,169,169,-0.188934326,-0.030792236,0.033813477,-0.336816102,-0.180794001,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.04,169,169,168,168,-0.165802002,-0.027099609,0.033813477,-0.336816102,-0.180794001,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.05,168,168,169,169,-0.165802002,-0.027099609,0.033813477,-0.336816102,-0.180794001,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.06,168,168,169,169,-0.165802002,-0.027099609,0.033813477,-0.336816102,-0.180794001,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.07,161,160,159,158,-0.128753662,-0.023452759,0.033813477,-0.336816102,-0.180794001,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.08,169,169,168,168,-0.113327026,-0.022247314,0.033813477,-0.336816102,-0.180794001,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.09,169,169,168,168,-0.096374512,-0.02104187,0.033813477,-0.336816102,-0.180794001,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.1,169,169,168,168,-0.077911377,-0.019851685,0.033813477,-0.336816102,-0.180794001,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.11,169,169,168,168,-0.057922363,-0.018661499,0.033813477,-0.336816102,-0.180794001,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.12,168,168,168,169,-0.057922363,-0.018661499,0.033813477,-0.336816102,-0.180794001,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.13,171,171,167,167,-0.01802063,-0.017044067,0.033813477,-0.336816102,-0.180794001,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.14,168,169,168,168,-0.01802063,-0.017044067,0.033813477,-0.336816102,-0.180794001,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.15,168,169,168,168,-0.01802063,-0.017044067,0.033813477,-0.336816102,-0.180794001,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.16,160,163,156,159,0.046386719,-0.014144897,0.033813477,-0.349927008,-0.180828571,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.17,170,167,169,167,0.046386719,-0.014144897,0.033813477,-0.349927008,-0.180828571,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.18,169,169,168,168,0.062255859,-0.012557983,0.033874512,-0.349927008,-0.180828571,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.19,169,169,168,167,0.091308594,-0.00819397,0.033874512,-0.349927008,-0.180828571,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.2,168,169,168,168,0.091308594,-0.00819397,0.033874512,-0.349927008,-0.180828571,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.21,169,169,168,167,0.11706543,-0.004638672,0.033874512,-0.349927008,-0.180828571,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.22,168,169,168,168,0.11706543,-0.004638672,0.033874512,-0.349927008,-0.180828571,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.23,168,169,168,168,0.11706543,-0.004638672,0.033874512,-0.349927008,-0.180828571,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.24,160,161,158,159,0.149536133,-0.011657715,0.033874512,-0.349927008,-0.180828571,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.25,168,169,168,168,0.149536133,-0.011657715,0.033874512,-0.349927008,-0.180828571,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.26,168,169,168,168,0.149536133,-0.011657715,0.033874512,-0.349927008,-0.180828571,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.27,169,169,167,168,0.174560547,-0.017440796,0.033874512,-0.349927008,-0.180828571,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.28,169,169,168,168,0.181274414,-0.018569946,0.033874512,-0.349927008,-0.180828571,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.29,169,169,168,168,0.192382813,-0.019622803,0.033874512,-0.349927008,-0.180828571,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.3,169,169,168,168,0.196655273,-0.019561768,0.033874512,-0.349927008,-0.180828571,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.31,168,169,168,168,0.196655273,-0.019561768,0.033874512,-0.349927008,-0.180828571,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.32,168,169,168,168,0.196655273,-0.019561768,0.033874512,-0.349927008,-0.180828571,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.33,169,169,168,168,0.202514648,-0.018203735,0.033874512,-0.349927008,-0.180828571,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.34,168,169,168,168,0.202514648,-0.018203735,0.033874512,-0.349927008,-0.180828571,5.01512289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.35,177,179,177,179,0.19934082,-0.016906738,0.033874512,-0.362659872,-0.181554317,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.36,171,168,170,167,0.19934082,-0.016906738,0.033874512,-0.362659872,-0.181554317,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.37,168,168,168,168,0.196533203,-0.015670776,0.033874512,-0.362659872,-0.181554317,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.38,168,168,169,168,0.188659668,-0.012023926,0.033874512,-0.362659872,-0.181554317,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.39,168,168,168,168,0.18359375,-0.009613037,0.033874512,-0.362659872,-0.181554317,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.4,168,169,168,168,0.18359375,-0.009613037,0.033874512,-0.362659872,-0.181554317,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.41,168,169,168,168,0.18359375,-0.009613037,0.033874512,-0.362659872,-0.181554317,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.42,168,168,170,170,0.158874512,-0.016586304,0.033874512,-0.362659872,-0.181554317,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.43,168,169,168,168,0.158874512,-0.016586304,0.033874512,-0.362659872,-0.181554317,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.44,168,169,168,168,0.158874512,-0.016586304,0.033874512,-0.362659872,-0.181554317,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.45,177,178,178,179,0.129638672,-0.030532837,0.033874512,-0.362659872,-0.181554317,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.46,168,169,168,168,0.129638672,-0.030532837,0.033874512,-0.362659872,-0.181554317,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.47,168,168,170,170,0.118408203,-0.034362793,0.033874512,-0.362659872,-0.181554317,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.48,168,168,170,170,0.093688965,-0.040817261,0.033813477,-0.362659872,-0.181554317,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.49,168,168,170,170,0.080200195,-0.043426514,0.033813477,-0.362659872,-0.181554317,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.5,177,178,179,179,0.051025391,-0.047470093,0.033813477,-0.362659872,-0.181554317,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.51,168,169,168,168,0.051025391,-0.047470093,0.033813477,-0.362659872,-0.181554317,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.52,168,168,170,170,0.022705078,-0.050308228,0.033813477,-0.362659872,-0.181554317,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.53,167,170,168,171,0.013427734,-0.051727295,0.033813477,-0.374387354,-0.1847651,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.54,171,168,170,167,0.013427734,-0.051727295,0.033813477,-0.374387354,-0.1847651,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.55,168,170,168,170,0.013427734,-0.051727295,0.033813477,-0.374387354,-0.1847651,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.56,168,168,170,170,-0.00730896,-0.054779053,0.033752441,-0.374387354,-0.1847651,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.57,168,170,168,170,-0.00730896,-0.054779053,0.033752441,-0.374387354,-0.1847651,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.58,168,170,168,170,-0.00730896,-0.054779053,0.033752441,-0.374387354,-0.1847651,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.59,174,174,174,174,-0.020767212,-0.0519104,0.033752441,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.6,168,170,168,170,-0.020767212,-0.0519104,0.033752441,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.61,168,168,170,170,-0.029632568,-0.042160034,0.033752441,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.62,170,168,170,168,-0.034042358,-0.034942627,0.033691406,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.63,169,170,170,170,-0.034042358,-0.034942627,0.033691406,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.64,170,169,170,169,-0.042816162,-0.015869141,0.033691406,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.65,170,169,171,169,-0.051513672,0.009399414,0.033691406,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.66,169,170,170,170,-0.051513672,0.009399414,0.033691406,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.67,169,170,170,170,-0.051513672,0.009399414,0.033691406,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.68,170,167,171,169,-0.06288147,0.044677734,0.033752441,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.69,169,170,170,170,-0.06288147,0.044677734,0.033752441,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.7,169,170,170,170,-0.06288147,0.044677734,0.033752441,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.71,170,167,171,169,-0.071014404,0.077209473,0.033752441,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.72,169,169,170,170,-0.071014404,0.077209473,0.033752441,-0.374387354,-0.1847651,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.73,169,169,170,170,-0.071960449,0.113037109,0.033752441,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.74,171,169,171,168,-0.071960449,0.113037109,0.033752441,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.75,170,169,170,169,-0.067855835,0.138305664,0.033752441,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.76,170,169,170,169,-0.067855835,0.138305664,0.033752441,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.77,170,169,170,169,-0.067855835,0.138305664,0.033752441,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.78,171,169,170,167,-0.052276611,0.173950195,0.033691406,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.79,170,169,170,169,-0.052276611,0.173950195,0.033691406,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.8,170,169,170,169,-0.052276611,0.173950195,0.033691406,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.81,171,169,170,167,-0.039230347,0.197021484,0.033691406,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.82,170,169,170,169,-0.039230347,0.197021484,0.033691406,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.83,170,169,170,169,-0.02633667,0.212890625,0.033569336,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.84,170,169,170,169,-0.02633667,0.212890625,0.033569336,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.85,170,169,170,169,-0.022064209,0.216552734,0.033569336,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.86,170,169,170,169,-0.017807007,0.219482422,0.033569336,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.87,170,170,170,169,-0.009353638,0.22277832,0.033569336,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.88,170,170,170,169,-0.005157471,0.223266602,0.033569336,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.89,170,169,170,169,-0.005157471,0.223266602,0.033569336,-0.387495846,-0.187627792,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.9,164,164,164,164,-0.000961304,0.222961426,0.033508301,-0.387495846,-0.187627792,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.91,170,169,170,169,-0.000961304,0.222961426,0.033508301,-0.387495846,-0.187627792,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.92,170,169,170,169,-0.000961304,0.222961426,0.033508301,-0.387495846,-0.187627792,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.93,169,171,167,170,0.013305664,0.215087891,0.033447266,-0.39846772,-0.189275026,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.94,171,169,170,167,0.013305664,0.215087891,0.033447266,-0.39846772,-0.189275026,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
